run_id,seed,dilemma_type,network_type,N,avg_degree,T,alpha,theta,beta,beneficiary_rule,init_frac_coop,converged,iters_to_conv,final_frac_coop
staghunt_HRG_T1.50_a0.90_s3,3,staghunt,HRG,1000,4.0,1.5,0.9,1.0,1.0,nearest,0.5,False,10000,0.653
staghunt_HRG_T1.50_a0.90_s4,4,staghunt,HRG,1000,3.998,1.5,0.9,1.0,1.0,random,0.5,False,10000,0.536
staghunt_HRG_T1.50_a0.90_s4,4,staghunt,HRG,1000,3.998,1.5,0.9,1.0,1.0,nearest,0.5,False,10000,0.704
staghunt_PAG_T1.10_a0.00_s0,0,staghunt,PAG,1000,3.994,1.1,0.0,1.0,1.0,random,0.5,False,10000,0.655
staghunt_PAG_T1.10_a0.00_s0,0,staghunt,PAG,1000,3.994,1.1,0.0,1.0,1.0,nearest,0.5,False,10000,0.626
staghunt_PAG_T1.10_a0.00_s1,1,staghunt,PAG,1000,3.994,1.1,0.0,1.0,1.0,random,0.5,False,10000,0.734
staghunt_PAG_T1.10_a0.00_s1,1,staghunt,PAG,1000,3.994,1.1,0.0,1.0,1.0,nearest,0.5,False,10000,0.726
staghunt_PAG_T1.10_a0.00_s2,2,staghunt,PAG,1000,3.994,1.1,0.0,1.0,1.0,random,0.5,False,10000,0.66
staghunt_PAG_T1.10_a0.00_s2,2,staghunt,PAG,1000,3.994,1.1,0.0,1.0,1.0,nearest,0.5,False,10000,0.641
staghunt_PAG_T1.10_a0.00_s3,3,staghunt,PAG,1000,3.994,1.1,0.0,1.0,1.0,random,0.5,False,10000,0.746
staghunt_PAG_T1.10_a0.00_s3,3,staghunt,PAG,1000,3.994,1.1,0.0,1.0,1.0,nearest,0.5,False,10000,0.732
staghunt_PAG_T1.10_a0.00_s4,4,staghunt,PAG,1000,3.994,1.1,0.0,1.0,1.0,random,0.5,False,10000,0.631
staghunt_PAG_T1.10_a0.00_s4,4,staghunt,PAG,1000,3.994,1.1,0.0,1.0,1.0,nearest,0.5,False,10000,0.664
staghunt_PAG_T1.10_a0.30_s0,0,staghunt,PAG,1000,3.994,1.1,0.3,1.0,1.0,random,0.5,False,10000,0.63
staghunt_PAG_T1.10_a0.30_s0,0,staghunt,PAG,1000,3.994,1.1,0.3,1.0,1.0,nearest,0.5,False,10000,0.625
staghunt_PAG_T1.10_a0.30_s1,1,staghunt,PAG,1000,3.994,1.1,0.3,1.0,1.0,random,0.5,False,10000,0.725
staghunt_PAG_T1.10_a0.30_s1,1,staghunt,PAG,1000,3.994,1.1,0.3,1.0,1.0,nearest,0.5,False,10000,0.742
staghunt_PAG_T1.10_a0.30_s2,2,staghunt,PAG,1000,3.994,1.1,0.3,1.0,1.0,random,0.5,False,10000,0.644
staghunt_PAG_T1.10_a0.30_s2,2,staghunt,PAG,1000,3.994,1.1,0.3,1.0,1.0,nearest,0.5,False,10000,0.667
staghunt_PAG_T1.10_a0.30_s3,3,staghunt,PAG,1000,3.994,1.1,0.3,1.0,1.0,random,0.5,False,10000,0.761
staghunt_PAG_T1.10_a0.30_s3,3,staghunt,PAG,1000,3.994,1.1,0.3,1.0,1.0,nearest,0.5,False,10000,0.717
staghunt_PAG_T1.10_a0.30_s4,4,staghunt,PAG,1000,3.994,1.1,0.3,1.0,1.0,random,0.5,False,10000,0.662
staghunt_PAG_T1.10_a0.30_s4,4,staghunt,PAG,1000,3.994,1.1,0.3,1.0,1.0,nearest,0.5,False,10000,0.663
staghunt_PAG_T1.10_a0.50_s0,0,staghunt,PAG,1000,3.994,1.1,0.5,1.0,1.0,random,0.5,False,10000,0.606
staghunt_PAG_T1.10_a0.50_s0,0,staghunt,PAG,1000,3.994,1.1,0.5,1.0,1.0,nearest,0.5,False,10000,0.62
staghunt_PAG_T1.10_a0.50_s1,1,staghunt,PAG,1000,3.994,1.1,0.5,1.0,1.0,random,0.5,False,10000,0.716
staghunt_PAG_T1.10_a0.50_s1,1,staghunt,PAG,1000,3.994,1.1,0.5,1.0,1.0,nearest,0.5,False,10000,0.732
staghunt_PAG_T1.10_a0.50_s2,2,staghunt,PAG,1000,3.994,1.1,0.5,1.0,1.0,random,0.5,False,10000,0.68
staghunt_PAG_T1.10_a0.50_s2,2,staghunt,PAG,1000,3.994,1.1,0.5,1.0,1.0,nearest,0.5,False,10000,0.666
staghunt_PAG_T1.10_a0.50_s3,3,staghunt,PAG,1000,3.994,1.1,0.5,1.0,1.0,random,0.5,False,10000,0.747
staghunt_PAG_T1.10_a0.50_s3,3,staghunt,PAG,1000,3.994,1.1,0.5,1.0,1.0,nearest,0.5,False,10000,0.711
staghunt_PAG_T1.10_a0.50_s4,4,staghunt,PAG,1000,3.994,1.1,0.5,1.0,1.0,random,0.5,False,10000,0.603
staghunt_PAG_T1.10_a0.50_s4,4,staghunt,PAG,1000,3.994,1.1,0.5,1.0,1.0,nearest,0.5,False,10000,0.65
staghunt_PAG_T1.10_a0.70_s0,0,staghunt,PAG,1000,3.994,1.1,0.7,1.0,1.0,random,0.5,False,10000,0.648
staghunt_PAG_T1.10_a0.70_s0,0,staghunt,PAG,1000,3.994,1.1,0.7,1.0,1.0,nearest,0.5,False,10000,0.608
staghunt_PAG_T1.10_a0.70_s1,1,staghunt,PAG,1000,3.994,1.1,0.7,1.0,1.0,random,0.5,False,10000,0.754
staghunt_PAG_T1.10_a0.70_s1,1,staghunt,PAG,1000,3.994,1.1,0.7,1.0,1.0,nearest,0.5,False,10000,0.738
staghunt_PAG_T1.10_a0.70_s2,2,staghunt,PAG,1000,3.994,1.1,0.7,1.0,1.0,random,0.5,False,10000,0.691
staghunt_PAG_T1.10_a0.70_s2,2,staghunt,PAG,1000,3.994,1.1,0.7,1.0,1.0,nearest,0.5,False,10000,0.664
staghunt_PAG_T1.10_a0.70_s3,3,staghunt,PAG,1000,3.994,1.1,0.7,1.0,1.0,random,0.5,False,10000,0.678
staghunt_PAG_T1.10_a0.70_s3,3,staghunt,PAG,1000,3.994,1.1,0.7,1.0,1.0,nearest,0.5,False,10000,0.679
staghunt_PAG_T1.10_a0.70_s4,4,staghunt,PAG,1000,3.994,1.1,0.7,1.0,1.0,random,0.5,False,10000,0.627
staghunt_PAG_T1.10_a0.70_s4,4,staghunt,PAG,1000,3.994,1.1,0.7,1.0,1.0,nearest,0.5,False,10000,0.647
staghunt_PAG_T1.10_a0.90_s0,0,staghunt,PAG,1000,3.994,1.1,0.9,1.0,1.0,random,0.5,False,10000,0.549
staghunt_PAG_T1.10_a0.90_s0,0,staghunt,PAG,1000,3.994,1.1,0.9,1.0,1.0,nearest,0.5,False,10000,0.579
staghunt_PAG_T1.10_a0.90_s1,1,staghunt,PAG,1000,3.994,1.1,0.9,1.0,1.0,random,0.5,False,10000,0.773
staghunt_PAG_T1.10_a0.90_s1,1,staghunt,PAG,1000,3.994,1.1,0.9,1.0,1.0,nearest,0.5,False,10000,0.746
staghunt_PAG_T1.10_a0.90_s2,2,staghunt,PAG,1000,3.994,1.1,0.9,1.0,1.0,random,0.5,False,10000,0.692
staghunt_PAG_T1.10_a0.90_s2,2,staghunt,PAG,1000,3.994,1.1,0.9,1.0,1.0,nearest,0.5,False,10000,0.686
staghunt_PAG_T1.10_a0.90_s3,3,staghunt,PAG,1000,3.994,1.1,0.9,1.0,1.0,random,0.5,False,10000,0.659
staghunt_PAG_T1.10_a0.90_s3,3,staghunt,PAG,1000,3.994,1.1,0.9,1.0,1.0,nearest,0.5,False,10000,0.643
staghunt_PAG_T1.10_a0.90_s4,4,staghunt,PAG,1000,3.994,1.1,0.9,1.0,1.0,random,0.5,False,10000,0.556
staghunt_PAG_T1.10_a0.90_s4,4,staghunt,PAG,1000,3.994,1.1,0.9,1.0,1.0,nearest,0.5,False,10000,0.61
staghunt_PAG_T1.20_a0.00_s0,0,staghunt,PAG,1000,3.994,1.2,0.0,1.0,1.0,random,0.5,False,10000,0.655
staghunt_PAG_T1.20_a0.00_s0,0,staghunt,PAG,1000,3.994,1.2,0.0,1.0,1.0,nearest,0.5,False,10000,0.672
staghunt_PAG_T1.20_a0.00_s1,1,staghunt,PAG,1000,3.994,1.2,0.0,1.0,1.0,random,0.5,False,10000,0.758
staghunt_PAG_T1.20_a0.00_s1,1,staghunt,PAG,1000,3.994,1.2,0.0,1.0,1.0,nearest,0.5,False,10000,0.721
staghunt_PAG_T1.20_a0.00_s2,2,staghunt,PAG,1000,3.994,1.2,0.0,1.0,1.0,random,0.5,False,10000,0.659
staghunt_PAG_T1.20_a0.00_s2,2,staghunt,PAG,1000,3.994,1.2,0.0,1.0,1.0,nearest,0.5,False,10000,0.645
staghunt_PAG_T1.20_a0.00_s3,3,staghunt,PAG,1000,3.994,1.2,0.0,1.0,1.0,random,0.5,False,10000,0.771
staghunt_PAG_T1.20_a0.00_s3,3,staghunt,PAG,1000,3.994,1.2,0.0,1.0,1.0,nearest,0.5,False,10000,0.752
staghunt_PAG_T1.20_a0.00_s4,4,staghunt,PAG,1000,3.994,1.2,0.0,1.0,1.0,random,0.5,False,10000,0.657
staghunt_PAG_T1.20_a0.00_s4,4,staghunt,PAG,1000,3.994,1.2,0.0,1.0,1.0,nearest,0.5,False,10000,0.706
staghunt_PAG_T1.20_a0.30_s0,0,staghunt,PAG,1000,3.994,1.2,0.3,1.0,1.0,random,0.5,False,10000,0.625
staghunt_PAG_T1.20_a0.30_s0,0,staghunt,PAG,1000,3.994,1.2,0.3,1.0,1.0,nearest,0.5,False,10000,0.642
staghunt_PAG_T1.20_a0.30_s1,1,staghunt,PAG,1000,3.994,1.2,0.3,1.0,1.0,random,0.5,False,10000,0.758
staghunt_PAG_T1.20_a0.30_s1,1,staghunt,PAG,1000,3.994,1.2,0.3,1.0,1.0,nearest,0.5,False,10000,0.743
staghunt_PAG_T1.20_a0.30_s2,2,staghunt,PAG,1000,3.994,1.2,0.3,1.0,1.0,random,0.5,False,10000,0.679
staghunt_PAG_T1.20_a0.30_s2,2,staghunt,PAG,1000,3.994,1.2,0.3,1.0,1.0,nearest,0.5,False,10000,0.671
staghunt_PAG_T1.20_a0.30_s3,3,staghunt,PAG,1000,3.994,1.2,0.3,1.0,1.0,random,0.5,False,10000,0.767
staghunt_PAG_T1.20_a0.30_s3,3,staghunt,PAG,1000,3.994,1.2,0.3,1.0,1.0,nearest,0.5,False,10000,0.738
staghunt_PAG_T1.20_a0.30_s4,4,staghunt,PAG,1000,3.994,1.2,0.3,1.0,1.0,random,0.5,False,10000,0.644
staghunt_PAG_T1.20_a0.30_s4,4,staghunt,PAG,1000,3.994,1.2,0.3,1.0,1.0,nearest,0.5,False,10000,0.664
staghunt_PAG_T1.20_a0.50_s0,0,staghunt,PAG,1000,3.994,1.2,0.5,1.0,1.0,random,0.5,False,10000,0.638
staghunt_PAG_T1.20_a0.50_s0,0,staghunt,PAG,1000,3.994,1.2,0.5,1.0,1.0,nearest,0.5,False,10000,0.636
staghunt_PAG_T1.20_a0.50_s1,1,staghunt,PAG,1000,3.994,1.2,0.5,1.0,1.0,random,0.5,False,10000,0.726
staghunt_PAG_T1.20_a0.50_s1,1,staghunt,PAG,1000,3.994,1.2,0.5,1.0,1.0,nearest,0.5,False,10000,0.752
staghunt_PAG_T1.20_a0.50_s2,2,staghunt,PAG,1000,3.994,1.2,0.5,1.0,1.0,random,0.5,False,10000,0.684
staghunt_PAG_T1.20_a0.50_s2,2,staghunt,PAG,1000,3.994,1.2,0.5,1.0,1.0,nearest,0.5,False,10000,0.672
staghunt_PAG_T1.20_a0.50_s3,3,staghunt,PAG,1000,3.994,1.2,0.5,1.0,1.0,random,0.5,False,10000,0.734
staghunt_PAG_T1.20_a0.50_s3,3,staghunt,PAG,1000,3.994,1.2,0.5,1.0,1.0,nearest,0.5,False,10000,0.723
staghunt_PAG_T1.20_a0.50_s4,4,staghunt,PAG,1000,3.994,1.2,0.5,1.0,1.0,random,0.5,False,10000,0.605
staghunt_PAG_T1.20_a0.50_s4,4,staghunt,PAG,1000,3.994,1.2,0.5,1.0,1.0,nearest,0.5,False,10000,0.671
staghunt_PAG_T1.20_a0.70_s0,0,staghunt,PAG,1000,3.994,1.2,0.7,1.0,1.0,random,0.5,False,10000,0.665
staghunt_PAG_T1.20_a0.70_s0,0,staghunt,PAG,1000,3.994,1.2,0.7,1.0,1.0,nearest,0.5,False,10000,0.631
staghunt_PAG_T1.20_a0.70_s1,1,staghunt,PAG,1000,3.994,1.2,0.7,1.0,1.0,random,0.5,False,10000,0.748
staghunt_PAG_T1.20_a0.70_s1,1,staghunt,PAG,1000,3.994,1.2,0.7,1.0,1.0,nearest,0.5,False,10000,0.745
staghunt_PAG_T1.20_a0.70_s2,2,staghunt,PAG,1000,3.994,1.2,0.7,1.0,1.0,random,0.5,False,10000,0.704
staghunt_PAG_T1.20_a0.70_s2,2,staghunt,PAG,1000,3.994,1.2,0.7,1.0,1.0,nearest,0.5,False,10000,0.66
staghunt_PAG_T1.20_a0.70_s3,3,staghunt,PAG,1000,3.994,1.2,0.7,1.0,1.0,random,0.5,False,10000,0.661
staghunt_PAG_T1.20_a0.70_s3,3,staghunt,PAG,1000,3.994,1.2,0.7,1.0,1.0,nearest,0.5,False,10000,0.682
staghunt_PAG_T1.20_a0.70_s4,4,staghunt,PAG,1000,3.994,1.2,0.7,1.0,1.0,random,0.5,False,10000,0.648
staghunt_PAG_T1.20_a0.70_s4,4,staghunt,PAG,1000,3.994,1.2,0.7,1.0,1.0,nearest,0.5,False,10000,0.644
staghunt_PAG_T1.20_a0.90_s0,0,staghunt,PAG,1000,3.994,1.2,0.9,1.0,1.0,random,0.5,False,10000,0.593
staghunt_PAG_T1.20_a0.90_s0,0,staghunt,PAG,1000,3.994,1.2,0.9,1.0,1.0,nearest,0.5,False,10000,0.58
staghunt_PAG_T1.20_a0.90_s1,1,staghunt,PAG,1000,3.994,1.2,0.9,1.0,1.0,random,0.5,False,10000,0.736
staghunt_PAG_T1.20_a0.90_s1,1,staghunt,PAG,1000,3.994,1.2,0.9,1.0,1.0,nearest,0.5,False,10000,0.749
staghunt_PAG_T1.20_a0.90_s2,2,staghunt,PAG,1000,3.994,1.2,0.9,1.0,1.0,random,0.5,False,10000,0.7
staghunt_PAG_T1.20_a0.90_s2,2,staghunt,PAG,1000,3.994,1.2,0.9,1.0,1.0,nearest,0.5,False,10000,0.686
staghunt_PAG_T1.20_a0.90_s3,3,staghunt,PAG,1000,3.994,1.2,0.9,1.0,1.0,random,0.5,False,10000,0.689
staghunt_PAG_T1.20_a0.90_s3,3,staghunt,PAG,1000,3.994,1.2,0.9,1.0,1.0,nearest,0.5,False,10000,0.646
staghunt_PAG_T1.20_a0.90_s4,4,staghunt,PAG,1000,3.994,1.2,0.9,1.0,1.0,random,0.5,False,10000,0.587
staghunt_PAG_T1.20_a0.90_s4,4,staghunt,PAG,1000,3.994,1.2,0.9,1.0,1.0,nearest,0.5,False,10000,0.626
staghunt_PAG_T1.30_a0.00_s0,0,staghunt,PAG,1000,3.994,1.3,0.0,1.0,1.0,random,0.5,False,10000,0.668
staghunt_PAG_T1.30_a0.00_s0,0,staghunt,PAG,1000,3.994,1.3,0.0,1.0,1.0,nearest,0.5,False,10000,0.694
staghunt_PAG_T1.30_a0.00_s1,1,staghunt,PAG,1000,3.994,1.3,0.0,1.0,1.0,random,0.5,False,10000,0.767
staghunt_PAG_T1.30_a0.00_s1,1,staghunt,PAG,1000,3.994,1.3,0.0,1.0,1.0,nearest,0.5,False,10000,0.731
staghunt_PAG_T1.30_a0.00_s2,2,staghunt,PAG,1000,3.994,1.3,0.0,1.0,1.0,random,0.5,False,10000,0.688
staghunt_PAG_T1.30_a0.00_s2,2,staghunt,PAG,1000,3.994,1.3,0.0,1.0,1.0,nearest,0.5,False,10000,0.667
staghunt_PAG_T1.30_a0.00_s3,3,staghunt,PAG,1000,3.994,1.3,0.0,1.0,1.0,random,0.5,False,10000,0.756
staghunt_PAG_T1.30_a0.00_s3,3,staghunt,PAG,1000,3.994,1.3,0.0,1.0,1.0,nearest,0.5,False,10000,0.757
staghunt_PAG_T1.30_a0.00_s4,4,staghunt,PAG,1000,3.994,1.3,0.0,1.0,1.0,random,0.5,False,10000,0.65
staghunt_PAG_T1.30_a0.00_s4,4,staghunt,PAG,1000,3.994,1.3,0.0,1.0,1.0,nearest,0.5,False,10000,0.696
staghunt_PAG_T1.30_a0.30_s0,0,staghunt,PAG,1000,3.994,1.3,0.3,1.0,1.0,random,0.5,False,10000,0.663
staghunt_PAG_T1.30_a0.30_s0,0,staghunt,PAG,1000,3.994,1.3,0.3,1.0,1.0,nearest,0.5,False,10000,0.634
staghunt_PAG_T1.30_a0.30_s1,1,staghunt,PAG,1000,3.994,1.3,0.3,1.0,1.0,random,0.5,False,10000,0.766
staghunt_PAG_T1.30_a0.30_s1,1,staghunt,PAG,1000,3.994,1.3,0.3,1.0,1.0,nearest,0.5,False,10000,0.747
staghunt_PAG_T1.30_a0.30_s2,2,staghunt,PAG,1000,3.994,1.3,0.3,1.0,1.0,random,0.5,False,10000,0.694
staghunt_PAG_T1.30_a0.30_s2,2,staghunt,PAG,1000,3.994,1.3,0.3,1.0,1.0,nearest,0.5,False,10000,0.67
staghunt_PAG_T1.30_a0.30_s3,3,staghunt,PAG,1000,3.994,1.3,0.3,1.0,1.0,random,0.5,False,10000,0.766
staghunt_PAG_T1.30_a0.30_s3,3,staghunt,PAG,1000,3.994,1.3,0.3,1.0,1.0,nearest,0.5,False,10000,0.739
staghunt_PAG_T1.30_a0.30_s4,4,staghunt,PAG,1000,3.994,1.3,0.3,1.0,1.0,random,0.5,False,10000,0.669
staghunt_PAG_T1.30_a0.30_s4,4,staghunt,PAG,1000,3.994,1.3,0.3,1.0,1.0,nearest,0.5,False,10000,0.669
staghunt_PAG_T1.30_a0.50_s0,0,staghunt,PAG,1000,3.994,1.3,0.5,1.0,1.0,random,0.5,False,10000,0.647
staghunt_PAG_T1.30_a0.50_s0,0,staghunt,PAG,1000,3.994,1.3,0.5,1.0,1.0,nearest,0.5,False,10000,0.617
staghunt_PAG_T1.30_a0.50_s1,1,staghunt,PAG,1000,3.994,1.3,0.5,1.0,1.0,random,0.5,False,10000,0.752
staghunt_PAG_T1.30_a0.50_s1,1,staghunt,PAG,1000,3.994,1.3,0.5,1.0,1.0,nearest,0.5,False,10000,0.756
staghunt_PAG_T1.30_a0.50_s2,2,staghunt,PAG,1000,3.994,1.3,0.5,1.0,1.0,random,0.5,False,10000,0.732
staghunt_PAG_T1.30_a0.50_s2,2,staghunt,PAG,1000,3.994,1.3,0.5,1.0,1.0,nearest,0.5,False,10000,0.678
staghunt_PAG_T1.30_a0.50_s3,3,staghunt,PAG,1000,3.994,1.3,0.5,1.0,1.0,random,0.5,False,10000,0.747
staghunt_PAG_T1.30_a0.50_s3,3,staghunt,PAG,1000,3.994,1.3,0.5,1.0,1.0,nearest,0.5,False,10000,0.743
staghunt_PAG_T1.30_a0.50_s4,4,staghunt,PAG,1000,3.994,1.3,0.5,1.0,1.0,random,0.5,False,10000,0.659
staghunt_PAG_T1.30_a0.50_s4,4,staghunt,PAG,1000,3.994,1.3,0.5,1.0,1.0,nearest,0.5,False,10000,0.671
staghunt_PAG_T1.30_a0.70_s0,0,staghunt,PAG,1000,3.994,1.3,0.7,1.0,1.0,random,0.5,False,10000,0.611
staghunt_PAG_T1.30_a0.70_s0,0,staghunt,PAG,1000,3.994,1.3,0.7,1.0,1.0,nearest,0.5,False,10000,0.634
staghunt_PAG_T1.30_a0.70_s1,1,staghunt,PAG,1000,3.994,1.3,0.7,1.0,1.0,random,0.5,False,10000,0.755
staghunt_PAG_T1.30_a0.70_s1,1,staghunt,PAG,1000,3.994,1.3,0.7,1.0,1.0,nearest,0.5,False,10000,0.753
staghunt_PAG_T1.30_a0.70_s2,2,staghunt,PAG,1000,3.994,1.3,0.7,1.0,1.0,random,0.5,False,10000,0.714
staghunt_PAG_T1.30_a0.70_s2,2,staghunt,PAG,1000,3.994,1.3,0.7,1.0,1.0,nearest,0.5,False,10000,0.659
staghunt_PAG_T1.30_a0.70_s3,3,staghunt,PAG,1000,3.994,1.3,0.7,1.0,1.0,random,0.5,False,10000,0.685
staghunt_PAG_T1.30_a0.70_s3,3,staghunt,PAG,1000,3.994,1.3,0.7,1.0,1.0,nearest,0.5,False,10000,0.701
staghunt_PAG_T1.30_a0.70_s4,4,staghunt,PAG,1000,3.994,1.3,0.7,1.0,1.0,random,0.5,False,10000,0.665
staghunt_PAG_T1.30_a0.70_s4,4,staghunt,PAG,1000,3.994,1.3,0.7,1.0,1.0,nearest,0.5,False,10000,0.649
staghunt_PAG_T1.30_a0.90_s0,0,staghunt,PAG,1000,3.994,1.3,0.9,1.0,1.0,random,0.5,False,10000,0.602
staghunt_PAG_T1.30_a0.90_s0,0,staghunt,PAG,1000,3.994,1.3,0.9,1.0,1.0,nearest,0.5,False,10000,0.58
staghunt_PAG_T1.30_a0.90_s1,1,staghunt,PAG,1000,3.994,1.3,0.9,1.0,1.0,random,0.5,False,10000,0.758
staghunt_PAG_T1.30_a0.90_s1,1,staghunt,PAG,1000,3.994,1.3,0.9,1.0,1.0,nearest,0.5,False,10000,0.751
staghunt_PAG_T1.30_a0.90_s2,2,staghunt,PAG,1000,3.994,1.3,0.9,1.0,1.0,random,0.5,False,10000,0.719
staghunt_PAG_T1.30_a0.90_s2,2,staghunt,PAG,1000,3.994,1.3,0.9,1.0,1.0,nearest,0.5,False,10000,0.681
staghunt_PAG_T1.30_a0.90_s3,3,staghunt,PAG,1000,3.994,1.3,0.9,1.0,1.0,random,0.5,False,10000,0.645
staghunt_PAG_T1.30_a0.90_s3,3,staghunt,PAG,1000,3.994,1.3,0.9,1.0,1.0,nearest,0.5,False,10000,0.651
staghunt_PAG_T1.30_a0.90_s4,4,staghunt,PAG,1000,3.994,1.3,0.9,1.0,1.0,random,0.5,False,10000,0.62
staghunt_PAG_T1.30_a0.90_s4,4,staghunt,PAG,1000,3.994,1.3,0.9,1.0,1.0,nearest,0.5,False,10000,0.63
staghunt_PAG_T1.40_a0.00_s0,0,staghunt,PAG,1000,3.994,1.4,0.0,1.0,1.0,random,0.5,False,10000,0.641
staghunt_PAG_T1.40_a0.00_s0,0,staghunt,PAG,1000,3.994,1.4,0.0,1.0,1.0,nearest,0.5,False,10000,0.691
staghunt_PAG_T1.40_a0.00_s1,1,staghunt,PAG,1000,3.994,1.4,0.0,1.0,1.0,random,0.5,False,10000,0.764
staghunt_PAG_T1.40_a0.00_s1,1,staghunt,PAG,1000,3.994,1.4,0.0,1.0,1.0,nearest,0.5,False,10000,0.741
staghunt_PAG_T1.40_a0.00_s2,2,staghunt,PAG,1000,3.994,1.4,0.0,1.0,1.0,random,0.5,False,10000,0.709
staghunt_PAG_T1.40_a0.00_s2,2,staghunt,PAG,1000,3.994,1.4,0.0,1.0,1.0,nearest,0.5,False,10000,0.646
staghunt_PAG_T1.40_a0.00_s3,3,staghunt,PAG,1000,3.994,1.4,0.0,1.0,1.0,random,0.5,False,10000,0.756
staghunt_PAG_T1.40_a0.00_s3,3,staghunt,PAG,1000,3.994,1.4,0.0,1.0,1.0,nearest,0.5,False,10000,0.762
staghunt_PAG_T1.40_a0.00_s4,4,staghunt,PAG,1000,3.994,1.4,0.0,1.0,1.0,random,0.5,False,10000,0.66
staghunt_PAG_T1.40_a0.00_s4,4,staghunt,PAG,1000,3.994,1.4,0.0,1.0,1.0,nearest,0.5,False,10000,0.701
staghunt_PAG_T1.40_a0.30_s0,0,staghunt,PAG,1000,3.994,1.4,0.3,1.0,1.0,random,0.5,False,10000,0.616
staghunt_PAG_T1.40_a0.30_s0,0,staghunt,PAG,1000,3.994,1.4,0.3,1.0,1.0,nearest,0.5,False,10000,0.654
staghunt_PAG_T1.40_a0.30_s1,1,staghunt,PAG,1000,3.994,1.4,0.3,1.0,1.0,random,0.5,False,10000,0.782
staghunt_PAG_T1.40_a0.30_s1,1,staghunt,PAG,1000,3.994,1.4,0.3,1.0,1.0,nearest,0.5,False,10000,0.751
staghunt_PAG_T1.40_a0.30_s2,2,staghunt,PAG,1000,3.994,1.4,0.3,1.0,1.0,random,0.5,False,10000,0.703
staghunt_PAG_T1.40_a0.30_s2,2,staghunt,PAG,1000,3.994,1.4,0.3,1.0,1.0,nearest,0.5,False,10000,0.677
staghunt_PAG_T1.40_a0.30_s3,3,staghunt,PAG,1000,3.994,1.4,0.3,1.0,1.0,random,0.5,False,10000,0.768
staghunt_PAG_T1.40_a0.30_s3,3,staghunt,PAG,1000,3.994,1.4,0.3,1.0,1.0,nearest,0.5,False,10000,0.747
staghunt_PAG_T1.40_a0.30_s4,4,staghunt,PAG,1000,3.994,1.4,0.3,1.0,1.0,random,0.5,False,10000,0.673
staghunt_PAG_T1.40_a0.30_s4,4,staghunt,PAG,1000,3.994,1.4,0.3,1.0,1.0,nearest,0.5,False,10000,0.684
staghunt_PAG_T1.40_a0.50_s0,0,staghunt,PAG,1000,3.994,1.4,0.5,1.0,1.0,random,0.5,False,10000,0.688
staghunt_PAG_T1.40_a0.50_s0,0,staghunt,PAG,1000,3.994,1.4,0.5,1.0,1.0,nearest,0.5,False,10000,0.655
staghunt_PAG_T1.40_a0.50_s1,1,staghunt,PAG,1000,3.994,1.4,0.5,1.0,1.0,random,0.5,False,10000,0.775
staghunt_PAG_T1.40_a0.50_s1,1,staghunt,PAG,1000,3.994,1.4,0.5,1.0,1.0,nearest,0.5,False,10000,0.775
staghunt_PAG_T1.40_a0.50_s2,2,staghunt,PAG,1000,3.994,1.4,0.5,1.0,1.0,random,0.5,False,10000,0.743
staghunt_PAG_T1.40_a0.50_s2,2,staghunt,PAG,1000,3.994,1.4,0.5,1.0,1.0,nearest,0.5,False,10000,0.673
staghunt_PAG_T1.40_a0.50_s3,3,staghunt,PAG,1000,3.994,1.4,0.5,1.0,1.0,random,0.5,False,10000,0.767
staghunt_PAG_T1.40_a0.50_s3,3,staghunt,PAG,1000,3.994,1.4,0.5,1.0,1.0,nearest,0.5,False,10000,0.75
staghunt_PAG_T1.40_a0.50_s4,4,staghunt,PAG,1000,3.994,1.4,0.5,1.0,1.0,random,0.5,False,10000,0.646
staghunt_PAG_T1.40_a0.50_s4,4,staghunt,PAG,1000,3.994,1.4,0.5,1.0,1.0,nearest,0.5,False,10000,0.682
staghunt_PAG_T1.40_a0.70_s0,0,staghunt,PAG,1000,3.994,1.4,0.7,1.0,1.0,random,0.5,False,10000,0.624
staghunt_PAG_T1.40_a0.70_s0,0,staghunt,PAG,1000,3.994,1.4,0.7,1.0,1.0,nearest,0.5,False,10000,0.65
staghunt_PAG_T1.40_a0.70_s1,1,staghunt,PAG,1000,3.994,1.4,0.7,1.0,1.0,random,0.5,False,10000,0.768
staghunt_PAG_T1.40_a0.70_s1,1,staghunt,PAG,1000,3.994,1.4,0.7,1.0,1.0,nearest,0.5,False,10000,0.762
staghunt_PAG_T1.40_a0.70_s2,2,staghunt,PAG,1000,3.994,1.4,0.7,1.0,1.0,random,0.5,False,10000,0.721
staghunt_PAG_T1.40_a0.70_s2,2,staghunt,PAG,1000,3.994,1.4,0.7,1.0,1.0,nearest,0.5,False,10000,0.661
staghunt_PAG_T1.40_a0.70_s3,3,staghunt,PAG,1000,3.994,1.4,0.7,1.0,1.0,random,0.5,False,10000,0.718
staghunt_PAG_T1.40_a0.70_s3,3,staghunt,PAG,1000,3.994,1.4,0.7,1.0,1.0,nearest,0.5,False,10000,0.717
staghunt_PAG_T1.40_a0.70_s4,4,staghunt,PAG,1000,3.994,1.4,0.7,1.0,1.0,random,0.5,False,10000,0.635
staghunt_PAG_T1.40_a0.70_s4,4,staghunt,PAG,1000,3.994,1.4,0.7,1.0,1.0,nearest,0.5,False,10000,0.672
